CBA_ID,UNION_ID,PSIC,REGION,EBU_YEAR_REG,SCOPE,TYPE,EMPLOYEES,MEMBERS,union_density,island_grp
NA,9552,MANUFACTURING,NCR,1976,RANK AND FILE,"INDEPENDENT
UNION",124,124,1,Luzon
NA,9553,MANUFACTURING,NCR,1976,RANK AND FILE,AFFILIATE,90,48,0.5333333333333333,Luzon
NA,9558,TRANSPORT AND  STORAGE,NCR,1975,RANK AND FILE,"INDEPENDENT
UNION",600,600,1,Luzon
NA,9561,"AGRICULTURE, FORESTRY AND  FISHING",NCR,1975,RANK AND FILE,INDEPENDENT UNION,585,585,1,Luzon
"0686
",9563,EDUCATION,NCR,1975,RANK AND FILE,"INDEPENDENT
UNION",48,24,0.5,Luzon
NA,9564,MANUFACTURING,NCR,1975,RANK AND FILE,"INDEPENDENT
UNION",132,107,0.8106060606060606,Luzon
NA,9566,MANUFACTURING,NCR,1975,RANK AND FILE,"INDEPENDENT
UNION",67,45,0.6716417910447762,Luzon
NA,9567,MANUFACTURING,NCR,1975,RANK AND FILE,"INDEPENDENT
UNION",59,35,0.5932203389830508,Luzon
NA,9570,MANUFACTURING,NCR,1975,RANK AND FILE,INDEPENDENT,200,185,0.925,Luzon
NA,9573,FINANCIAL AND INSURANCE  ACTIVITIES,NCR,1974,RANK AND FILE,AFFILIATE,281,145,0.5160142348754448,Luzon
NA,9574,TRANSPORT AND  STORAGE,NCR,1974,RANK AND FILE,"INDEPENDENT
UNION",160,147,0.91875,Luzon
NA,9579,MANUFACTURING,NCR,1973,RANK AND FILE,"INDEPENDENT
UNION",36,36,1,Luzon
NA,9584,MANUFACTURING,NCR,1973,RANK AND FILE,INDEPENDENT,471,418,0.8874734607218684,Luzon
NA,9603,FINANCIAL AND  INSURANCE ACTIVITIES,NCR,1972,RANK AND FILE,AFFILIATE,22,14,0.6363636363636364,Luzon
NA,9606,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,NCR,1972,RANK AND FILE,AFFILIATE,35,28,0.8,Luzon
NA,9611,MANUFACTURING,NCR,1972,RANK AND FILE,"INDEPENDENT
UNION",170,170,1,Luzon
NA,9615,MANUFACTURING,NCR,1972,RANK AND FILE,AFFILIATE,19,14,0.7368421052631579,Luzon
NA,9623,MANUFACTURING,NCR,1971,RANK AND FILE,"INDEPENDENT
UNION",1210,320,0.2644628099173554,Luzon
NA,9628,MANUFACTURING,NCR,1971,RANK AND FILE,"INDEPENDENT
UNION",116,65,0.5603448275862069,Luzon
NA,9629,TRANSPORT AND  STORAGE,NCR,1971,RANK AND FILE,AFFILIATE,190,168,0.8842105263157894,Luzon
NA,9630,TRANSPORT AND  STORAGE,NCR,1971,RANK AND FILE,"INDEPENDENT
UNION",70,14,0.2,Luzon
NA,9637,MANUFACTURING,NCR,1971,RANK AND FILE,INDEPENDENT,300,153,0.51,Luzon
NA,9642,MANUFACTURING,NCR,1970,RANK AND FILE,"INDEPENDENT
UNION",182,161,0.8846153846153846,Luzon
NA,9650,MANUFACTURING,NCR,1970,RANK AND FILE,"INDEPENDENT
UNION",67,28,0.417910448,Luzon
NA,9655,INFORMATION AND COMMUNICATION,NCR,1970,RANK AND FILE,INDEPENDENT UNION,140,36,0.2571428571428571,Luzon
NA,9659,MANUFACTURING,NCR,1969,RANK AND FILE,"INDEPENDENT
UNION",85,83,0.9764705882352941,Luzon
NA,9667,MANUFACTURING,NCR,1969,RANK AND FILE,"INDEPENDENT
UNION",25,25,1,Luzon
NA,9670,ACCOMODATION  AND FOOD SERVICE ACTIVITIES,NCR,1969,RANK AND FILE,INDEPENDENT UNION,151,151,1,Luzon
NA,9673,MANUFACTURING,NCR,1969,RANK AND FILE,"INDEPENDENT
UNION",19,10,0.5263157894736842,Luzon
NA,9675,OTHER SERVICES  ACTIVITIES,NCR,1969,RANK AND FILE,"INDEPENDENT
UNION",69,64,0.927536232,Luzon
NA,9684,MANUFACTURING,NCR,1968,RANK AND FILE,"INDEPENDENT
UNION",399,302,0.7568922305764411,Luzon
NA,9688,MANUFACTURING,NCR,1968,RANK AND FILE,INDEPENDENT,3200,2272,0.71,Luzon
NA,9690,ACCOMODATION  AND FOOD SERVICE ACTIVITIES,NCR,1968,RANK AND FILE,INDEPENDENT UNION,140,123,0.8785714285714286,Luzon
NA,9694,MANUFACTURING,NCR,1968,RANK AND FILE,"INDEPENDENT
UNION",52,37,0.7115384615384616,Luzon
NA,9704,TRANSPORT AND  STORAGE,NCR,1967,RANK AND FILE,"INDEPENDENT
UNION",1261,1156,0.9167327517842981,Luzon
NA,9706,MANUFACTURING,NCR,1967,RANK AND FILE,INDEPENDENT,239,239,1,Luzon
NA,9730,MANUFACTURING,NCR,1966,RANK AND FILE,INDEPENDENT,700,129,0.18428571428571427,Luzon
NA,9740,TRANSPORT AND  STORAGE,NCR,1965,RANK AND FILE,AFFILIATE,2390,72,0.030125523,Luzon
NA,9762,MANUFACTURING,NCR,1963,RANK AND FILE,"INDEPENDENT
UNION",67,54,0.8059701492537313,Luzon
NA,9767,OTHER SERVICES  ACTIVITIES,NCR,1963,RANK AND FILE,"INDEPENDENT
UNION",65,50,0.7692307692307693,Luzon
"0708
",9776,EDUCATION,NCR,1962,RANK AND FILE,"INDEPENDENT
UNION",211,211,1,Luzon
NA,9791,MANUFACTURING,NCR,1961,RANK AND FILE,INDEPENDENT,136,135,0.9926470588235294,Luzon
NA,9802,FINANCIAL AND  INSURANCE ACTIVITIES,NCR,1959,RANK AND FILE,INDEPENDENT UNION,86,84,0.9767441860465116,Luzon
NA,9804,MANUFACTURING,NCR,1959,RANK AND FILE,"INDEPENDENT
UNION",61,51,0.8360655737704918,Luzon
NA,9811,MANUFACTURING,NCR,1958,RANK AND FILE,LOCAL/CHAPTER,357,148,0.41456582633053224,Luzon
NA,9816,MANUFACTURING,NCR,1957,RANK AND FILE,"INDEPENDENT
UNION",222,142,0.6396396396396397,Luzon
NA,9820,FINANCIAL AND INSURANCE ACTIVITIES,NCR,1956,RANK AND FILE,LOCAL/CHAPTER,36,7,0.19444444444444445,Luzon
NA,9831,MANUFACTURING,NCR,1955,RANK AND FILE,"INDEPENDENT
UNION",589,353,0.599320883,Luzon
NA,9839,MANUFACTURING,NCR,1954,RANK AND FILE,"INDEPENDENT
UNION",140,106,0.7571428571428571,Luzon
"0820
",9842,TRANSPORT AND  STORAGE,NCR,1954,RANK AND FILE,"INDEPENDENT
UNION",7000,3781,0.5401428571428571,Luzon
NA,9843,MANUFACTURING,NCR,1954,RANK AND FILE,AFFILIATE,300,300,1,Luzon
NA,9861,OTHER SERVICES  ACTIVITIES,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,70,14,0.2,Luzon
NA,9862,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,63,38,0.6031746031746031,Luzon
NA,9863,TRANSPORT AND  STORAGE,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,80,24,0.3,Luzon
NA,9864,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,180,120,0.6666666666666666,Luzon
"0270
",9879,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,29,29,1,Luzon
NA,9885,MANUFACTURING,NCR,NA,RANK AND FILE,INDEPENDENT,21,21,1,Luzon
NA,9899,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,156,92,0.5897435897435898,Luzon
NA,9906,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,52,34,0.6538461538461539,Luzon
NA,9912,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,217,217,1,Luzon
NA,9919,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",18,18,1,Luzon
NA,9942,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",90,40,0.4444444444444444,Luzon
NA,9967,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",40,16,0.4,Luzon
NA,9990,CONSTRUCTION,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,30,20,0.6666666666666666,Luzon
NA,9995,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,144,107,0.7430555555555556,Luzon
NA,10003,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,72,70,0.9722222222222222,Luzon
NA,10013,TRANSPORT AND STORAGE,NCR,NA,RANK AND FILE,INDEPENDENT UNION,137,89,0.6496350364963503,Luzon
NA,10019,ADMINISTRATIVE  AND SUPPORT SERVICE ACTIVITIES,NCR,NA,RANK AND FILE,INDEPENDENT UNION,258,101,0.39147286821705424,Luzon
NA,10041,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,102,102,1,Luzon
NA,10054,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,1000,650,0.65,Luzon
NA,10056,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,145,104,0.7172413793103448,Luzon
NA,10067,MANUFACTURING,NCR,NA,RANK AND FILE,INDEPENDENT,17,16,0.9411764705882353,Luzon
NA,10081,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,50,37,0.74,Luzon
NA,10085,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,26,26,1,Luzon
NA,10106,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,75,26,0.3466666666666667,Luzon
NA,10109,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",30,30,1,Luzon
NA,10120,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,126,120,0.9523809523809523,Luzon
NA,10123,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",344,283,0.8226744186046512,Luzon
NA,10124,INFORMATION AND COMMUNICATION,NCR,NA,SUPERVISORY,INDEPENDENT UNION,95,60,0.631578947,Luzon
NA,10168,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",113,41,0.36283185840707965,Luzon
NA,10203,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,570,273,0.4789473684210526,Luzon
NA,10205,EDUCATION,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",195,46,0.2358974358974359,Luzon
NA,10208,MANUFACTURING,NCR,NA,RANK AND FILE,INDEPENDENT,40,37,0.925,Luzon
NA,10209,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",150,133,0.8866666666666667,Luzon
NA,10214,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,15,14,0.9333333333333333,Luzon
NA,10216,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",170,56,0.32941176470588235,Luzon
NA,10237,TRANSPORT AND  STORAGE,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,300,127,0.42333333333333334,Luzon
NA,10239,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",16,16,1,Luzon
NA,10246,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,60,39,0.65,Luzon
NA,10247,TRANSPORT AND  STORAGE,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",60,46,0.7666666666666667,Luzon
NA,10265,EDUCATION,NCR,NA,RANK AND FILE,INDEPENDENT UNION,148,57,0.38513513513513514,Luzon
NA,10274,EDUCATION,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",50,35,0.7,Luzon
NA,10287,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",73,50,0.684931507,Luzon
NA,10298,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,765,249,0.3254901960784314,Luzon
NA,10334,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",338,216,0.6390532544378699,Luzon
NA,10337,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,80,27,0.3375,Luzon
NA,10343,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,20,19,0.95,Luzon
NA,10366,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,NCR,NA,RANK AND FILE,INDEPENDENT UNION,123,31,0.25203252032520324,Luzon
NA,10397,MANUFACTURING,NCR,NA,RANK AND FILE,INDEPENDENT,350,171,0.48857142857142855,Luzon
NA,10403,MANUFACTURING,NCR,NA,RANK AND FILE,INDEPENDENT,90,45,0.5,Luzon
NA,10405,EDUCATION,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",54,54,1,Luzon
NA,10409,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,34,18,0.5294117647058824,Luzon
NA,10412,MANUFACTURING,NCR,NA,RANK AND FILE,INDEPENDENT,61,36,0.5901639344262295,Luzon
NA,10414,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,500,352,0.704,Luzon
NA,10417,TRANSPORT AND  STORAGE,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",66,51,0.7727272727272727,Luzon
NA,10421,FINANCIAL AND INSURANCE  ACTIVITIES,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,305,253,0.8295081967213115,Luzon
NA,10429,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,50,20,0.4,Luzon
NA,10439,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,200,200,1,Luzon
NA,10440,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,300,119,0.39666666666666667,Luzon
NA,10441,MANUFACTURING,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",58,45,0.7758620689655172,Luzon
NA,10449,HUMAN HEALTH AND SOCIAL WORK  ACTIVITIES,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,580,182,0.3137931034482759,Luzon
NA,10463,TRANSPORT AND  STORAGE,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,100,28,0.28,Luzon
NA,10464,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,128,85,0.6640625,Luzon
NA,10479,TRANSPORT AND  STORAGE,NCR,NA,RANK AND FILE,"INDEPENDENT
UNION",206,84,0.4077669902912621,Luzon
NA,10482,CONSTRUCTION,NCR,NA,RANK AND FILE,INDEPENDENT,54,21,0.3888888888888889,Luzon
NA,10484,"ARTS, ENTERTAINMENT AND RECREATION",NCR,NA,RANK AND FILE,LOCAL/CHAPTER,236,236,1,Luzon
NA,10487,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL  ACTIVITIES",NCR,NA,RANK AND FILE,LOCAL/CHAPTER,120,22,0.18333333333333332,Luzon
NA,10489,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,55,30,0.5454545454545454,Luzon
NA,10490,TRANSPORT AND  STORAGE,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,30,10,0.3333333333333333,Luzon
NA,10491,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,60,16,0.26666666666666666,Luzon
NA,10492,MANUFACTURING,NCR,NA,RANK AND FILE,LOCAL/CHAPTER,58,8,0.13793103448275862,Luzon
NA,10499,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,CAR,2017,SUPERVISORY,INDEPENDENT UNION,675,36,0.053333333,Luzon
NA,10501,MINING AND  QUARRYING,CAR,2014,RANK AND FILE,"INDEPENDENT
UNION",2127,432,0.20310296191819463,Luzon
0835,10502,INFORMATION AND COMMUNICATION,CAR,2013,RANK AND FILE,INDEPENDENT UNION,49,15,0.30612244897959184,Luzon
"0673
",10503,MINING AND  QUARRYING,CAR,2012,RANK AND FILE,"INDEPENDENT
UNION",1112,402,0.36151079136690645,Luzon
NA,10504,EDUCATION,CAR,2011,RANK AND FILE,LOCAL/CHAPTER,280,100,0.35714285714285715,Luzon
NA,10513,TRANSPORT AND  STORAGE,CAR,2003,RANK AND FILE,"INDEPENDENT
UNION",138,41,0.2971014492753623,Luzon
NA,10535,ACCOMODATION  AND FOOD SERVICE ACTIVITIES,CAR,1992,RANK AND FILE,INDEPENDENT UNION,9,9,1,Luzon
NA,10550,EDUCATION,CAR,1987,RANK AND FILE,"INDEPENDENT
UNION",64,64,1,Luzon
0888,10551,EDUCATION,CAR,1987,RANK AND FILE,"INDEPENDENT
UNION",1444,1395,0.9660664819944599,Luzon
NA,10552,MANUFACTURING,CAR,1986,RANK AND FILE,"INDEPENDENT
UNION",417,221,0.5299760191846523,Luzon
NA,10566,MANUFACTURING,I,2009,SUPERVISORY,"INDEPENDENT
UNION",234,20,0.085470085,Luzon
NA,10569,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,I,2007,RANK AND FILE,INDEPENDENT UNION,140,29,0.20714285714285716,Luzon
NA,10572,MANUFACTURING,I,2006,RANK AND FILE,"INDEPENDENT
UNION",123,16,0.13008130081300814,Luzon
NA,10573,EDUCATION,I,2006,RANK AND FILE,"INDEPENDENT
UNION",24,22,0.9166666666666666,Luzon
NA,10574,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",I,2005,RANK AND FILE,INDEPENDENT UNION,320,60,0.1875,Luzon
"0886
",10575,EDUCATION,I,2005,RANK AND FILE,"INDEPENDENT
UNION",239,55,0.2301255230125523,Luzon
NA,10576,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",I,2004,RANK AND FILE,INDEPENDENT UNION,156,17,0.10897435897435898,Luzon
"0339
",10577,HUMAN HEALTH AND SOCIAL WORK  ACTIVITIES,I,2003,RANK AND FILE,INDEPENDENT UNION,125,55,0.44,Luzon
NA,10580,EDUCATION,I,2002,RANK AND FILE,"INDEPENDENT
UNION",254,86,0.33858267716535434,Luzon
NA,10581,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,I,2002,RANK AND FILE,INDEPENDENT UNION,75,67,0.8933333333333333,Luzon
NA,10583,MANUFACTURING,I,2001,RANK AND FILE,LOCAL/CHAPTER,36,27,0.75,Luzon
NA,10591,EDUCATION,I,2000,RANK AND FILE,"INDEPENDENT
UNION",77,38,0.4935064935064935,Luzon
NA,10593,MANUFACTURING,I,2000,RANK AND FILE,INDEPENDENT,25,14,0.56,Luzon
NA,10594,TRANSPORT AND  STORAGE,I,1999,RANK AND FILE,"INDEPENDENT
UNION",78,54,0.6923076923076923,Luzon
NA,10597,MINING AND  QUARRYING,I,1998,RANK AND FILE,"INDEPENDENT
UNION",85,61,0.7176470588235294,Luzon
NA,10605,EDUCATION,I,1996,RANK AND FILE,INDEPENDENT UNION,89,59,0.6629213483146067,Luzon
0401,10647,MANUFACTURING,I,NA,RANK AND FILE,"INDEPENDENT
UNION",178,94,0.5280898876404494,Luzon
1077,10648,OTHER SERVICES  ACTIVITIES,II,2020,SUPERVISORY,LOCAL/CHAPTER,1800,80,0.044444444444444446,Luzon
NA,10649,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,II,2019,RANK AND FILE,LOCAL/CHAPTER,24,18,0.75,Luzon
NA,10650,EDUCATION,II,2008,RANK AND FILE,"INDEPENDENT
UNION",27,22,0.8148148148148148,Luzon
NA,10653,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",II,2004,SUPERVISORY,INDEPENDENT UNION,43,20,0.46511627906976744,Luzon
NA,10656,FINANCIAL AND INSURANCE  ACTIVITIES,II,1999,RANK AND FILE,INDEPENDENT UNION,129,99,0.7674418604651163,Luzon
NA,10671,FINANCIAL AND  INSURANCE ACTIVITIES,II,1990,RANK AND FILE,INDEPENDENT UNION,11,11,1,Luzon
NA,10672,MANUFACTURING,II,1989,RANK AND FILE,LOCAL/CHAPTER,824,824,1,Luzon
NA,10679,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,II,1987,RANK AND FILE,INDEPENDENT UNION,35,32,0.9142857142857143,Luzon
NA,10698,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,800,150,0.1875,Luzon
NA,10699,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,520,480,0.9230769230769231,Luzon
NA,10700,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,4200,4164,0.9914285714285714,Luzon
NA,10701,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,2500,367,0.1468,Luzon
NA,10702,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,110,17,0.15454545454545454,Luzon
NA,10703,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,45,17,0.37777777777777777,Luzon
NA,10704,TRANSPORT AND  STORAGE,III,2020,RANK AND FILE,LOCAL/CHAPTER,60,22,0.36666666666666664,Luzon
NA,10705,"ARTS, ENTERTAINMENT AND RECREATION",III,2020,RANK AND FILE,LOCAL/CHAPTER,700,500,0.7142857142857143,Luzon
NA,10711,MANUFACTURING,III,2020,RANK AND FILE,"INDEPENDENT
UNION",2500,429,0.1716,Luzon
NA,10712,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,30,12,0.4,Luzon
NA,10713,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,30,16,0.5333333333333333,Luzon
NA,10714,TRANSPORT AND  STORAGE,III,2020,RANK AND FILE,LOCAL/CHAPTER,27,19,0.7037037037037037,Luzon
NA,10715,OTHER SERVICES  ACTIVITIES,III,2020,RANK AND FILE,LOCAL/CHAPTER,37,12,0.32432432432432434,Luzon
NA,10716,MANUFACTURING,III,2020,RANK AND FILE,"INDEPENDENT
UNION",2023,684,0.338111715,Luzon
NA,10717,CONSTRUCTION,III,2020,RANK AND FILE,LOCAL/CHAPTER,110,36,0.32727272727272727,Luzon
NA,10718,MANUFACTURING,III,2020,RANK AND FILE,LOCAL/CHAPTER,180,33,0.18333333333333332,Luzon
NA,10719,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,III,2019,RANK AND FILE,LOCAL/CHAPTER,2592,918,0.3541666666666667,Luzon
NA,10720,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,III,2019,RANK AND FILE,LOCAL/CHAPTER,1501,1020,0.6795469686875416,Luzon
NA,10721,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,120,20,0.16666666666666666,Luzon
NA,10722,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,45,16,0.35555555555555557,Luzon
NA,10723,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,III,2019,RANK AND FILE,LOCAL/CHAPTER,100,13,0.13,Luzon
"0057
",10724,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,750,263,0.3506666666666667,Luzon
NA,10725,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,4200,1100,0.2619047619047619,Luzon
NA,10726,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,III,2019,RANK AND FILE,LOCAL/CHAPTER,70,33,0.4714285714285714,Luzon
NA,10727,"AGRICULTURE, FORESTRY AND  FISHING",III,2019,RANK AND FILE,LOCAL/CHAPTER,200,100,0.5,Luzon
NA,10728,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,550,101,0.18363636363636363,Luzon
NA,10729,MANUFACTURING,III,2019,RANK AND FILE,INDEPENDENT,500,102,0.204,Luzon
NA,10730,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,56,18,0.32142857142857145,Luzon
NA,10731,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,2070,210,0.10144927536231885,Luzon
"0714
",10732,OTHER SERVICES  ACTIVITIES,III,2019,RANK AND FILE,LOCAL/CHAPTER,58,43,0.7413793103448276,Luzon
NA,10733,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,2125,305,0.14352941176470588,Luzon
NA,10734,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,III,2019,RANK AND FILE,LOCAL/CHAPTER,72,41,0.5694444444444444,Luzon
NA,10735,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,1846,1573,0.852112676,Luzon
NA,10736,REAL ESTATE  ACTIVITIES,III,2019,RANK AND FILE,LOCAL/CHAPTER,31,12,0.3870967741935484,Luzon
"0651
",10737,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,23,19,0.8260869565217391,Luzon
NA,10738,"AGRICULTURE,  FORESTRY AND FISHING",III,2019,RANK AND FILE,LOCAL/CHAPTER,150,23,0.15333333333333332,Luzon
NA,10739,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,400,119,0.2975,Luzon
NA,10740,CONSTRUCTION,III,2019,RANK AND FILE,LOCAL/CHAPTER,30,22,0.7333333333333333,Luzon
NA,10741,"AGRICULTURE, FORESTRY AND  FISHING",III,2019,RANK AND FILE,LOCAL/CHAPTER,100,18,0.18,Luzon
NA,10742,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,3900,311,0.07974359,Luzon
NA,10743,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,72,30,0.4166666666666667,Luzon
NA,10744,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,300,14,0.046666667,Luzon
0515,10745,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,2387,651,0.2727272727272727,Luzon
NA,10746,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,800,245,0.30625,Luzon
NA,10747,MANUFACTURING,III,2019,RANK AND FILE,LOCAL/CHAPTER,750,203,0.27066666666666667,Luzon
NA,10748,MANUFACTURING,III,2019,RANK AND FILE,"INDEPENDENT
UNION",11000,3800,0.34545454545454546,Luzon
NA,10750,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,III,2018,RANK AND FILE,LOCAL/CHAPTER,444,155,0.3490990990990991,Luzon
"0279
",10751,MANUFACTURING,III,2018,RANK AND FILE,"INDEPENDENT
UNION",171,124,0.7251461988304093,Luzon
NA,10752,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,1500,240,0.16,Luzon
NA,10753,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,800,84,0.105,Luzon
NA,10754,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,1300,1213,0.933076923,Luzon
NA,10755,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,120,110,0.9166666666666666,Luzon
0378,10756,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,257,141,0.5486381322957199,Luzon
"0424
",10757,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,32,32,1,Luzon
NA,10758,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,80,13,0.1625,Luzon
NA,10759,"WATER SUPPLY; SEWERAGE, WATE MANAGEMENT AND REMEDIATION  ACTIVITIES",III,2018,RANK AND FILE,LOCAL/CHAPTER,115,17,0.14782608695652175,Luzon
NA,10760,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,500,260,0.52,Luzon
NA,10761,MANUFACTURING,III,2018,RANK AND FILE,"INDEPENDENT
UNION",134,79,0.5895522388059702,Luzon
NA,10762,MANUFACTURING,III,2018,RANK AND FILE,LOCAL/CHAPTER,40,15,0.375,Luzon
